AGE,W,L,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,All_Star_Selection
0.125,0.30137,0.577465,0.803695,0.521739,0.583673,0.075472,0.113636,0.421569,0.430894,0.109091,0.236842,0.17094,0.350877,0.266667,0.081081,0.52381,0.433333,0.397959,0.462604,0.497445,0.426332,0,0,0.146259,0.373057,0.053173,0.637306,0.044702,0.076256,0.050336,0.462738,0.403509,0.365419,0.499025,0.035055,0.040293,0.226937,0.456835,0.316151,0.365812,0.264085,0.125664,0.289331,0.473988,0.020522,0.092624,0.067496,0.063683,0.514901,0.150662,0.756554,0.333333,0
0.083333,0.273973,0.619718,0.699769,0.608696,0.636735,0,0.015152,0.401961,0.471545,0.745455,0.596491,0.136752,0.473684,0.5,0.324324,0.761905,0.666667,0.571429,0.501385,0.475298,0.645768,0.467532,0,0.103741,0.431779,0.025729,0.708117,0.129139,0.043328,0.033557,0.313692,0.62768,0.572193,0.62963,0.04428,0.027473,0.523985,0.001799,0.024055,0.006838,0.332746,0.038938,0.052441,0.065511,0,0,0.010657,0.051635,0.635762,0.023179,0.018727,0.333333,0
0.25,0.219178,0.112676,0.330254,0.156522,0.179592,0.056604,0.060606,0.058824,0.056911,0.218182,0.087719,0.068376,0.087719,0.166667,0,0.238095,0.25,0.05102,0.124654,0.512777,0.183386,0,0,0.647959,0.52677,0.682676,0.117444,0.55298,0.532062,0.506711,0.52513,0.450292,0.463458,0.183236,0.603321,0.666667,0.066421,0.257194,0.709622,0.547009,0.552817,0.707965,0.497288,0.807322,0.307836,0.495712,0.714032,0.554217,0.415563,0.569536,0.756554,0.333333,0
0.458333,0.013699,0.366197,0.272517,0.052174,0.065306,0,0,0,0.01626,0.218182,0.166667,0.076923,0.122807,0.066667,0.135135,0.047619,0.216667,0.030612,0.030471,0.449744,0.155172,0,0,0.619048,0.794473,0.269297,0.815199,0.635762,0.786828,0.746644,0.715771,0.662768,0.713012,0.662768,0.841328,0.815018,0.841328,0.23741,0.494845,0.398291,0.512324,0.60708,0.757685,0.296724,0.729478,0.566038,0.815275,0.796902,0.720199,0.645695,0.756554,0.333333,0
0.5,0.273973,0.43662,0.429561,0.086957,0.138776,0.150943,0.212121,0.019608,0.02439,0.018182,0.157895,0.068376,0.070175,0.133333,0.027027,0.047619,0.2,0.040816,0.080332,0.468484,0.153605,0,0,0.367347,0.431779,0.16295,0.569948,0.445364,0.707106,0.598993,0.793761,0.272904,0.201426,0.471735,0.809963,0.798535,0.739852,0.807554,0.5189,0.594872,0.52993,0.752212,0.629295,0.759152,0.798507,0.626072,0.744227,0.667814,0.668874,0.652318,0.756554,0.333333,0
0.375,0.342466,0.267606,0.551963,0.330435,0.334694,0.113208,0.128788,0.137255,0.130081,0.054545,0.175439,0.273504,0.298246,0.433333,0.081081,0.190476,0.25,0.153061,0.265928,0.512777,0.34953,0,0,0.455782,0.307427,0.456261,0.303972,0.296358,0.265165,0.275168,0.254766,0.333333,0.335116,0.235867,0.315498,0.391941,0.057196,0.683453,0.475945,0.533333,0.130282,0.19115,0.070524,0.489403,0.406716,0.502573,0.374778,0.280551,0.417219,0.269868,0.756554,0.333333,0
0.208333,0.041096,0.070423,0.060046,0.008696,0.020408,0,0.007576,0.039216,0.04065,0.054545,0.035088,0,0.017544,0,0,0,0.016667,0.040816,0.01662,0.488927,0.056426,0,0,0.75,0.753022,0.730703,0.601036,0.788079,0.814558,0.79698,0.805893,0.662768,0.595365,0.662768,0.728782,0.739927,0.429889,0.735612,0.805842,0.791453,0.818662,0.824779,0.837251,0.847784,0.843284,0.811321,0.763766,0.80895,0.569536,0.783113,0.756554,0.333333,0
0.75,0.547945,0.323944,0.547344,0.173913,0.22449,0.113208,0.128788,0.088235,0.089431,0.036364,0.149123,0.230769,0.210526,0.266667,0.027027,0.142857,0.316667,0.122449,0.155125,0.563884,0.246082,0,0,0.146259,0.067358,0.35506,0.153713,0.301325,0.490468,0.426174,0.686308,0.358674,0.331551,0.356725,0.47786,0.545788,0.125461,0.776978,0.546392,0.611966,0.158451,0.362832,0.260398,0.782274,0.51306,0.377358,0.456483,0.459552,0.142384,0.453642,0.756554,0.333333,1
0.375,0.287671,0.478873,0.833718,0.617391,0.714286,0.396226,0.469697,0.460784,0.447154,0.072727,0.254386,0.74359,0.701754,0.4,0.108108,0.428571,0.366667,0.469388,0.581717,0.46678,0.645768,0.285714,0,0.309524,0.402418,0.116638,0.592401,0.021523,0.034662,0.013423,0.542461,0.013645,0.003565,0.296296,0.031365,0.038462,0.142066,0.606115,0.276632,0.376068,0.007042,0,0.083183,0.368015,0.063433,0.222985,0.028419,0.017212,0.672185,0.024834,0.06367,0.333333,0
0.208333,0.09589,0.816901,0.508083,0.286957,0.257143,0.018868,0.030303,0.137255,0.178862,0.272727,0.192982,0.08547,0.140351,0.233333,0.054054,0.285714,0.25,0.173469,0.224377,0.424191,0.285266,0,0,0.061224,0.671848,0.001715,0.801382,0.362583,0.329289,0.369128,0.093588,0.578947,0.541889,0.512671,0.302583,0.269231,0.594096,0.197842,0.439863,0.307692,0.457746,0.539823,0.318264,0.578035,0.190299,0.524871,0.300178,0.345955,0.761589,0.379139,0.756554,0.333333,0
0.375,0.027397,0,0.420323,0.130435,0.22449,0,0.227273,0.196078,0.162602,0.545455,0.219298,0.042735,0,0.333333,0,0,0.166667,0.102041,0.138504,0.454855,0.277429,0,0,0.80102,0.773748,0.811321,0,0.456954,0.587522,0.427852,0.79896,0.662768,0.180036,0.662768,0.206642,0.29304,0,0.030576,0.37457,0.133333,0.639085,0.831858,0.132007,0.847784,0.843284,0.668954,0.525755,0.504303,0.711921,0.400662,0.756554,0.333333,0
0.041667,0.479452,0.422535,0.484988,0.295652,0.277551,0,0,0.186275,0.243902,0.436364,0.359649,0.059829,0.280702,0.2,0.27027,0.380952,0.366667,0.22449,0.243767,0.517888,0.362069,0.168831,0,0.061224,0.139896,0.183533,0.348877,0.390728,0.308492,0.347315,0.142114,0.662768,0.713012,0.662768,0.215867,0.159341,0.636531,0.059353,0.121993,0.090598,0.573944,0.223009,0.426763,0.092486,0.126866,0.212693,0.209591,0.321859,0.38245,0.248344,0.131086,0.333333,1
0.166667,0.438356,0.098592,0.808314,0.669565,0.726531,0.264151,0.333333,0.490196,0.495935,0.127273,0.236842,0.675214,0.54386,0.3,0.189189,0.428571,0.216667,0.438776,0.603878,0.649063,0.655172,0.116883,0,0.505102,0.200345,0.699828,0.017271,0.038079,0.020797,0.011745,0.389948,0.128655,0.055258,0.387914,0.020295,0.020147,0.215867,0.431655,0.323024,0.362393,0.012324,0.023009,0.207957,0.171484,0.059701,0.566038,0.039076,0.012048,0.003311,0.019868,0.198502,0.333333,0
0.083333,0.356164,0.56338,0.491917,0.269565,0.306122,0.113208,0.159091,0.205882,0.243902,0.218182,0.307018,0.051282,0.210526,0.166667,0.135135,0.333333,0.233333,0.193878,0.243767,0.495741,0.302508,0.025974,0,0,0.291883,0.066895,0.568221,0.38245,0.350087,0.310403,0.512998,0.352827,0.294118,0.487329,0.193727,0.163004,0.54059,0.257194,0.171821,0.198291,0.614437,0.357522,0.546112,0.300578,0.149254,0.536878,0.261101,0.316695,0.531457,0.346026,0.464419,0.333333,0
0.125,0.205479,0.126761,0.376443,0.130435,0.15102,0,0.030303,0.098039,0.121951,0.2,0.105263,0.042735,0.140351,0.166667,0.081081,0.142857,0.183333,0.102041,0.110803,0.528109,0.175549,0,0,0.647959,0.55095,0.674099,0.174439,0.488411,0.571924,0.565436,0.488735,0.662768,0.540107,0.662768,0.46679,0.437729,0.627306,0.289568,0.675258,0.540171,0.639085,0.576991,0.542495,0.489403,0.541045,0.650086,0.516874,0.578313,0.32947,0.597682,0.756554,0.333333,0
0.416667,0.493151,0.380282,0.632794,0.330435,0.35102,0.226415,0.257576,0.245098,0.268293,0.036364,0.140351,0.42735,0.333333,0.333333,0.054054,0.190476,0.366667,0.295918,0.313019,0.548552,0.39185,0.012987,0,0.146259,0.110535,0.255575,0.290155,0.192053,0.254766,0.256711,0.341421,0.165692,0.156863,0.220273,0.134686,0.130037,0.448339,0.776978,0.568729,0.632479,0.052817,0.129204,0.128391,0.549133,0.447761,0.243568,0.12611,0.204819,0.198675,0.198675,0.565543,0.333333,0
0.208333,0.315068,0.169014,0.193995,0.113043,0.110204,0,0,0.04902,0.065041,0.145455,0.114035,0.025641,0.087719,0.066667,0.054054,0.142857,0.35,0.071429,0.083102,0.528109,0.141066,0,0,0.537415,0.34715,0.622642,0.134715,0.705298,0.639515,0.666107,0.230503,0.662768,0.713012,0.662768,0.647601,0.611722,0.645756,0.388489,0.637457,0.581197,0.753521,0.699115,0.754069,0.520231,0.514925,0.279588,0.628774,0.652324,0.326159,0.675497,0.756554,0.333333,1
0.625,0.452055,0.408451,0.769053,0.66087,0.681633,0.245283,0.257576,0.5,0.463415,0.127273,0.526316,0.188034,0.333333,0.233333,0.135135,0.238095,0.35,0.520408,0.598338,0.594549,0.57837,0.142857,0,0.178571,0.176166,0.214408,0.362694,0.071192,0.025997,0.02349,0.266898,0.155945,0.153298,0.187135,0.016605,0.031136,0.046125,0.393885,0.041237,0.082051,0.223592,0.143363,0.350814,0.289017,0.347015,0.286449,0.012433,0.015491,0.051325,0.041391,0.164794,0.333333,1
0.291667,0.287671,0.605634,0.401848,0.130435,0.134694,0,0.007576,0.058824,0.065041,0.2,0.236842,0.145299,0.157895,0.233333,0.162162,0.095238,0.266667,0.071429,0.096953,0.482112,0.249216,0,0,0.103741,0.402418,0.03259,0.687392,0.463576,0.596187,0.605705,0.318891,0.662768,0.625668,0.662768,0.601476,0.604396,0.464945,0.27518,0.319588,0.276923,0.31338,0.518584,0.34358,0.240848,0.636194,0.464837,0.648313,0.616179,0.602649,0.440397,0.756554,0.333333,0
0.166667,0.205479,0.253521,0.182448,0.078261,0.089796,0,0.015152,0.088235,0.089431,0.054545,0.096491,0.111111,0.140351,0.1,0.054054,0.047619,0.133333,0.091837,0.074792,0.482112,0.141066,0,0,0.562925,0.55095,0.495712,0.51468,0.715232,0.720971,0.697987,0.59792,0.631579,0.56328,0.645224,0.49262,0.52381,0.333948,0.717626,0.701031,0.712821,0.385563,0.538053,0.696203,0.633911,0.785448,0.711835,0.568384,0.686747,0.597682,0.678808,0.756554,0.333333,0
0.208333,0.136986,0.323944,0.464203,0.208696,0.244898,0.018868,0.060606,0.068627,0.073171,0.090909,0.131579,0.273504,0.263158,0.133333,0.027027,0.238095,0.183333,0.102041,0.152355,0.400341,0.23511,0,0,0.562925,0.630397,0.35506,0.713299,0.417219,0.429809,0.392617,0.589255,0.602339,0.470588,0.658869,0.555351,0.593407,0.396679,0.496403,0.585911,0.579487,0.126761,0.244248,0.611212,0.73025,0.363806,0.636364,0.545293,0.462995,0.773179,0.475166,0.756554,0.333333,0
0.208333,0.219178,0.521127,0.334873,0.173913,0.204082,0.09434,0.151515,0.078431,0.081301,0.072727,0.192982,0.051282,0.105263,0.1,0.135135,0.190476,0.216667,0.091837,0.149584,0.483816,0.214734,0,0,0.341837,0.52677,0.09434,0.71848,0.548013,0.493934,0.454698,0.549393,0.385965,0.30303,0.545809,0.512915,0.554945,0.252768,0.633094,0.445017,0.487179,0.584507,0.640708,0.660036,0.252408,0.455224,0.58319,0.573712,0.480207,0.587748,0.508278,0.756554,0.333333,0
0.291667,0.30137,0.549296,0.618938,0.313043,0.35102,0.320755,0.363636,0.127451,0.130081,0.181818,0.315789,0.128205,0.140351,0.333333,0.108108,0.190476,0.266667,0.122449,0.285319,0.473595,0.371473,0.064935,0,0.202381,0.373057,0.073756,0.61658,0.215232,0.279029,0.253356,0.461005,0.046784,0.033868,0.22807,0.335793,0.384615,0.201107,0.309353,0.166667,0.213675,0.338028,0.543363,0.169982,0.327553,0.466418,0.48542,0.442274,0.246127,0.652318,0.233444,0.322097,0.333333,0
0.458333,0.356164,0.422535,0.600462,0.443478,0.477551,0.056604,0.075758,0.303922,0.300813,0.418182,0.368421,0.222222,0.333333,0.266667,0.162162,0.285714,0.333333,0.295918,0.379501,0.475298,0.470219,0.168831,0.02381,0.29932,0.291883,0.183533,0.504318,0.248344,0.116118,0.100671,0.384749,0.460039,0.438503,0.450292,0.088561,0.10989,0.132841,0.071942,0.116838,0.097436,0.167254,0.127434,0.244123,0.225434,0.203358,0.324185,0.120782,0.127367,0.642384,0.11755,0.131086,0.025641,0
0.291667,0.452055,0.295775,0.879908,0.669565,0.546939,0,0.007576,0.509804,0.861789,0.672727,0.947368,0.162393,0.561404,0.5,0.567568,0.47619,0.483333,0.867347,0.570637,0.579216,0.797806,0.558442,0,0.323129,0.176166,0.409949,0.214162,0.006623,0.02253,0.067114,0.02773,0.662768,0.593583,0.662768,0.012915,0,0.791513,0.010791,0,0,0.285211,0.015929,0.039783,0.003854,0.037313,0.025729,0,0.020654,0.089404,0.001656,0.003745,0.333333,0
0.458333,0.438356,0.239437,0.762125,0.73913,0.697959,0.056604,0.083333,0.470588,0.495935,0.272727,0.289474,0.393162,0.45614,0.566667,0.351351,0.285714,0.366667,0.418367,0.612188,0.642249,0.678683,0.051948,0,0.397959,0.200345,0.51801,0.136442,0.07947,0.012132,0.018456,0.147314,0.442495,0.40107,0.489279,0.02952,0.02381,0.302583,0.192446,0.197595,0.184615,0.06162,0.040708,0.023508,0.055877,0.235075,0.205832,0.055062,0.010327,0.004967,0.011589,0.367041,0.333333,0
0.166667,0.328767,0.197183,0.196305,0.095652,0.122449,0.075472,0.090909,0.019608,0.01626,0.018182,0.070175,0.076923,0.105263,0.1,0.027027,0.095238,0.15,0.030612,0.080332,0.536627,0.126959,0,0,0.520408,0.324698,0.590051,0.162349,0.698675,0.670711,0.642617,0.646447,0.393762,0.393939,0.150097,0.808118,0.827839,0,0.821942,0.750859,0.769231,0.496479,0.663717,0.712477,0.757225,0.714552,0.704974,0.809947,0.669535,0.259934,0.710265,0.756554,0.333333,0
0.458333,0.013699,0.014085,0.096998,0.086957,0.081633,0,0,0,0,0.090909,0,0,0,0,0,0,0.416667,0,0.055402,0.505963,0.076803,0,0,0.80102,0.794473,0.797599,0.419689,0.781457,0.691508,0.711409,0.133449,0.662768,0.713012,0.662768,0.846863,0.847985,0.846863,0.523381,0.814433,0.803419,0.818662,0.831858,0.837251,0.847784,0.843284,0.113208,0.840142,0.738382,0.456954,0.771523,0.756554,0.333333,0
0.708333,0.054795,0.056338,0.314088,0.130435,0.183673,0.056604,0.083333,0.156863,0.154472,0,0.122807,0.179487,0.157895,0.033333,0,0.142857,0.1,0.132653,0.135734,0.495741,0.180251,0,0,0.75,0.740933,0.746141,0.419689,0.582781,0.587522,0.489933,0.7487,0.475634,0.406417,0.569201,0.261993,0.318681,0.090406,0.841727,0.611684,0.702564,0.239437,0.518584,0.808318,0.847784,0.600746,0.766724,0.435169,0.512909,0.533113,0.581126,0.756554,0.333333,0
0.208333,0.315068,0.309859,0.281755,0.095652,0.126531,0,0,0.04902,0.04878,0.145455,0.175439,0.034188,0.105263,0.1,0.189189,0.142857,0.266667,0.05102,0.074792,0.458262,0.177116,0.012987,0,0.447279,0.34715,0.38422,0.412781,0.622517,0.667244,0.629195,0.700173,0.662768,0.713012,0.662768,0.671587,0.68315,0.490775,0.384892,0.484536,0.442735,0.68838,0.660177,0.723327,0.175337,0.520522,0.480274,0.71048,0.681583,0.703642,0.586093,0.565543,0.333333,0
0.583333,0.328767,0.366197,0.473441,0.095652,0.130612,0.037736,0.075758,0.058824,0.073171,0.109091,0.157895,0.367521,0.298246,0.366667,0.108108,0.047619,0.35,0.122449,0.083102,0.521295,0.275862,0,0,0.387755,0.324698,0.269297,0.47323,0.400662,0.686308,0.612416,0.746967,0.500975,0.418895,0.606238,0.595941,0.591575,0.581181,0.471223,0.524055,0.511111,0.077465,0.19823,0.106691,0.314066,0.755597,0.276158,0.445826,0.660929,0.359272,0.402318,0.756554,0.333333,0
0.166667,0.315068,0.605634,0.531178,0.226087,0.208163,0,0,0.107843,0.130081,0.363636,0.403509,0.076923,0.175439,0.2,0.27027,0.142857,0.4,0.163265,0.174515,0.463373,0.338558,0.064935,0,0,0.34715,0.03259,0.639033,0.319536,0.400347,0.447987,0.103986,0.662768,0.702317,0.662768,0.428044,0.386447,0.592251,0.089928,0.09622,0.08547,0.487676,0.453097,0.412297,0.1079,0.529851,0.152659,0.349911,0.423408,0.68543,0.291391,0.322097,0.333333,0
0.416667,0.164384,0.028169,0.13164,0.078261,0.077551,0,0,0.039216,0.04878,0.054545,0.052632,0.008547,0.122807,0,0.027027,0.095238,0.2,0.030612,0.058172,0.446337,0.083072,0,0,0.710884,0.604491,0.780446,0.01209,0.754967,0.727903,0.72651,0.253033,0.662768,0.713012,0.662768,0.697417,0.716117,0.429889,0.696043,0.783505,0.77265,0.816901,0.59646,0.837251,0.647399,0.649254,0.607204,0.811723,0.729776,0.72351,0.766556,0.756554,0.333333,1
0.666667,0.027397,0.28169,0.279446,0.095652,0.118367,0.075472,0.098485,0.009804,0.01626,0.090909,0.157895,0.042735,0.052632,0.3,0.054054,0.047619,0.3,0.091837,0.072022,0.492334,0.177116,0,0,0.661565,0.773748,0.430532,0.810017,0.629139,0.684575,0.652685,0.670711,0.411306,0.374332,0.479532,0.830258,0.82967,0.771218,0.523381,0.530928,0.535043,0.626761,0.771681,0.22604,0.579961,0.742537,0.394511,0.575488,0.693632,0.55298,0.587748,0.756554,0.333333,0
0.25,0.013699,0.042254,0.295612,0.113043,0.183673,0.056604,0.098485,0.078431,0.065041,0.090909,0.175439,0.025641,0.052632,0.1,0.081081,0.142857,0.05,0.081633,0.096953,0.446337,0.163009,0,0,0.784014,0.794473,0.761578,0.756477,0.607616,0.644714,0.489933,0.797227,0.475634,0.383244,0.590643,0.535055,0.631868,0,0.523381,0.475945,0.488889,0.758803,0.789381,0.734177,0.489403,0.600746,0.80446,0.625222,0.619621,0.72351,0.629139,0.756554,0.333333,0
0.25,0.39726,0.450704,0.482679,0.182609,0.195918,0,0,0.137255,0.154472,0.290909,0.219298,0.076923,0.157895,0.233333,0.459459,0.190476,0.483333,0.193878,0.155125,0.58092,0.319749,0,0,0.202381,0.24525,0.133791,0.476684,0.392384,0.481802,0.466443,0.414211,0.662768,0.655971,0.662768,0.313653,0.320513,0.420664,0.151079,0.369416,0.244444,0.480634,0.523894,0.374322,0.023121,0.391791,0.041166,0.271758,0.457831,0.084437,0.321192,0.756554,0.333333,1
0.166667,0.164384,0.169014,0.138568,0.130435,0.126531,0.056604,0.083333,0.029412,0.065041,0.054545,0.04386,0.025641,0.035088,0.1,0.027027,0.095238,0.133333,0.071429,0.102493,0.507666,0.128527,0,0,0.647959,0.604491,0.622642,0.419689,0.748344,0.571924,0.630872,0.133449,0.423002,0.406417,0.426901,0.776753,0.631868,0.833948,0.690647,0.793814,0.781197,0.758803,0.80177,0.734177,0.678227,0.701493,0.737564,0.650089,0.597246,0.450331,0.705298,0.756554,0.333333,0
0.583333,0.438356,0.394366,0.662818,0.417391,0.395918,0,0,0.137255,0.154472,0.436364,0.412281,0.136752,0.192982,0.333333,0.432432,0.238095,0.483333,0.173469,0.304709,0.579216,0.485893,0.142857,0,0.221088,0.200345,0.231561,0.360967,0.167219,0.152513,0.196309,0.159445,0.662768,0.688057,0.662768,0.308118,0.305861,0.468635,0.06295,0.084192,0.073504,0.329225,0.40885,0.157324,0.028902,0.348881,0.02916,0.314387,0.222031,0.096026,0.110927,0.164794,0.333333,0
0.416667,0.054795,0.323944,0.662818,0.365217,0.322449,0,0,0.137255,0.219512,0.472727,0.464912,0.076923,0.245614,0.2,0.27027,0.238095,0.45,0.214286,0.274238,0.439523,0.410658,0.064935,0,0.619048,0.740933,0.35506,0.789292,0.163907,0.209705,0.286913,0.069324,0.662768,0.713012,0.662768,0.317343,0.184982,0.765683,0.052158,0.058419,0.051282,0.5,0.284956,0.423146,0.102119,0.291045,0.066895,0.227353,0.259897,0.740066,0.177152,0.322097,0.333333,0
0.041667,0.493151,0.422535,0.300231,0.156522,0.146939,0,0,0.107843,0.130081,0.290909,0.22807,0.008547,0.140351,0.1,0.081081,0.285714,0.216667,0.132653,0.127424,0.488927,0.206897,0.012987,0,0,0.110535,0.183533,0.33506,0.604305,0.540728,0.573826,0.152513,0.662768,0.702317,0.662768,0.435424,0.391941,0.594096,0.156475,0.347079,0.237607,0.809859,0.552212,0.721519,0.38921,0.246269,0.569468,0.424512,0.537005,0.566225,0.524834,0.565543,0.333333,0
0.125,0.315068,0.239437,0.263279,0.104348,0.130612,0.037736,0.060606,0.068627,0.089431,0.109091,0.096491,0.145299,0.210526,0.266667,0.108108,0.047619,0.25,0.102041,0.091413,0.53322,0.191223,0,0,0.496599,0.34715,0.51801,0.284974,0.64404,0.64818,0.620805,0.622184,0.530214,0.474153,0.590643,0.549815,0.532967,0.658672,0.492806,0.694158,0.652991,0.325704,0.350442,0.278481,0.385356,0.75,0.531732,0.55595,0.63167,0.279801,0.55298,0.756554,0.333333,0
0.333333,0.041096,0.014085,0.221709,0.156522,0.122449,0,0,0.029412,0.04065,0.236364,0.114035,0,0.140351,0.1,0.135135,0.142857,0.25,0.030612,0.105263,0.420784,0.166144,0,0,0.784014,0.753022,0.797599,0.050086,0.675497,0.54766,0.635906,0.02253,0.662768,0.713012,0.662768,0.776753,0.739927,0.771218,0.230216,0.639175,0.488889,0.818662,0.576991,0.734177,0.28131,0.600746,0.506003,0.817052,0.592083,0.766556,0.622517,0.756554,0.333333,0
0.166667,0.082192,0.042254,0.792148,0.608696,0.636735,0.207547,0.333333,0.529412,0.585366,0.036364,0.22807,0.290598,0.473684,0.466667,0.108108,0.428571,0.366667,0.622449,0.570637,0.587734,0.539185,0,0,0.739796,0.701209,0.761578,0.117444,0.051325,0.043328,0.035235,0.306759,0.185185,0.053476,0.512671,0.009225,0.009158,0.424354,0.753597,0.357388,0.439316,0.109155,0.037168,0.05425,0.310212,0.06903,0.217839,0.007105,0.022375,0.069536,0.066225,0.756554,0.333333,0
0.25,0.09589,0.028169,0.34642,0.13913,0.17551,0.132075,0.143939,0.039216,0.03252,0.054545,0.096491,0.205128,0.210526,0.2,0,0,0.233333,0.030612,0.116343,0.546848,0.194357,0,0,0.739796,0.671848,0.780446,0.027634,0.528146,0.570191,0.511745,0.712305,0.321637,0.311943,0.239766,0.693727,0.765568,0,0.654676,0.678694,0.690598,0.177817,0.332743,0.450271,0.847784,0.843284,0.535163,0.779751,0.571429,0.205298,0.551325,0.756554,0.333333,0
0.708333,0.09589,0.112676,0.124711,0.008696,0.020408,0,0,0,0,0.127273,0.087719,0.025641,0.035088,0.033333,0.081081,0,0.1,0.030612,0.00277,0.529813,0.087774,0,0,0.70068,0.671848,0.682676,0.495682,0.764901,0.816291,0.795302,0.816291,0.662768,0.713012,0.662768,0.846863,0.847985,0.846863,0.431655,0.713058,0.644444,0.746479,0.80354,0.830018,0.479769,0.843284,0.77187,0.779751,0.814114,0.311258,0.759934,0.756554,0.333333,0
0.25,0.383562,0.450704,0.632794,0.426087,0.408163,0.169811,0.143939,0.235294,0.252033,0.6,0.491228,0.102564,0.22807,0.233333,0.189189,0.285714,0.366667,0.316327,0.360111,0.528109,0.481191,0.25974,0,0.221088,0.260794,0.133791,0.495682,0.195364,0.136915,0.187919,0.168111,0.251462,0.319073,0.017544,0.145756,0.153846,0.346863,0.021583,0.049828,0.030769,0.415493,0.318584,0.338156,0.163776,0.242537,0.221269,0.106572,0.134251,0.324503,0.112583,0.086142,0.333333,0
0.166667,0.465753,0.43662,0.602771,0.347826,0.371429,0.037736,0.060606,0.107843,0.138211,0.072727,0.473684,0.239316,0.280702,0.2,0.081081,0.238095,0.3,0.173469,0.260388,0.536627,0.374608,0.064935,0,0.061224,0.153713,0.16295,0.390328,0.238411,0.225303,0.218121,0.334489,0.518519,0.472371,0.567251,0.402214,0.375458,0.577491,0.607914,0.054983,0.124786,0.153169,0.215929,0.405063,0.433526,0.264925,0.401372,0.309059,0.287435,0.264901,0.230132,0.322097,0.333333,1
0.708333,0.041096,0.028169,0.071594,0.017391,0.02449,0,0,0,0,0,0.017544,0.017094,0.035088,0.066667,0.054054,0,0,0,0.01108,0.475298,0.065831,0,0,0.770408,0.753022,0.780446,0.229706,0.784768,0.812825,0.793624,0.7487,0.662768,0.713012,0.662768,0.846863,0.847985,0.846863,0.841727,0.810997,0.810256,0.778169,0.80354,0.768535,0.55106,0.843284,0.813036,0.840142,0.810671,0.639073,0.779801,0.756554,0.333333,0
0.458333,0.219178,0.464789,0.371824,0.156522,0.191837,0.150943,0.204545,0.04902,0.04878,0.036364,0.157895,0.051282,0.070175,0.233333,0.216216,0.047619,0.25,0.071429,0.132964,0.482112,0.227273,0,0,0.397959,0.52677,0.12693,0.690846,0.493377,0.545927,0.481544,0.668977,0.2846,0.219251,0.452242,0.664207,0.697802,0.252768,0.751799,0.52921,0.584615,0.589789,0.718584,0.321881,0.156069,0.774254,0.516295,0.637655,0.524957,0.599338,0.490066,0.756554,0.333333,0
0.333333,0.178082,0.492958,0.339492,0.2,0.228571,0.113208,0.128788,0.137255,0.154472,0.109091,0.140351,0.094017,0.192982,0.166667,0.027027,0.238095,0.2,0.142857,0.182825,0.500852,0.216301,0.025974,0,0.413265,0.592401,0.106346,0.749568,0.539735,0.441941,0.417785,0.506066,0.337232,0.333333,0.245614,0.326568,0.311355,0.487085,0.48741,0.573883,0.560684,0.429577,0.382301,0.497288,0.747592,0.339552,0.620926,0.394316,0.406196,0.485099,0.506623,0.464419,0.333333,0
0.333333,0.589041,0.183099,0.491917,0.330435,0.355102,0.283019,0.265152,0.088235,0.089431,0.036364,0.166667,0.179487,0.192982,0.166667,0,0.142857,0.216667,0.153061,0.274238,0.560477,0.288401,0,0,0.29932,0.044905,0.605489,0.032815,0.380795,0.259965,0.251678,0.386482,0.097466,0.137255,0.060429,0.48524,0.518315,0.348708,0.758993,0.498282,0.567521,0.251761,0.412389,0.531646,0.818882,0.501866,0.564322,0.367673,0.256454,0.157285,0.372517,0.756554,0.333333,0
0.291667,0.479452,0.211268,0.584296,0.295652,0.310204,0.207547,0.219697,0.176471,0.186992,0.109091,0.210526,0.247863,0.175439,0.266667,0.081081,0.095238,0.333333,0.214286,0.265928,0.548552,0.351097,0,0,0.387755,0.139896,0.560892,0.103627,0.263245,0.322357,0.308725,0.35182,0.189084,0.194296,0.191033,0.232472,0.24359,0.354244,0.46223,0.395189,0.411966,0.144366,0.433628,0.233273,0.396917,0.666045,0.349914,0.232682,0.275387,0.19702,0.264901,0.756554,0.333333,0
0.291667,0.164384,0.267606,0.577367,0.434783,0.420408,0.264151,0.265152,0.156863,0.170732,0.090909,0.263158,0.094017,0.315789,0.3,0.135135,0.095238,0.433333,0.173469,0.357341,0.522998,0.369906,0,0,0.578231,0.604491,0.456261,0.580311,0.269868,0.131716,0.162752,0.197574,0.124756,0.130125,0.103314,0.265683,0.278388,0.424354,0.548561,0.254296,0.338462,0.443662,0.175221,0.20434,0.250482,0.710821,0.090909,0.312611,0.137694,0.350993,0.235099,0.756554,0.333333,0
